sym,tf,signal,dt,o,h,l,c,body,atr,f1,f2,f3,f5
NQ,4h,bull (close==high),2019-12-29 18:00:00,13200.75,13222.0,13200.25,13222.0,0.9770114942528736,25.25,-3.0,-19.75,-90.25,-72.25
NQ,4h,bull (close==high),2020-01-15 22:00:00,13488.25,13500.75,13481.5,13500.75,0.6493506493506493,37.535714285714285,15.5,26.0,22.0,57.75
NQ,4h,bull (close==high),2020-02-06 14:00:00,13860.0,13881.25,13843.25,13881.25,0.5592105263157895,63.660714285714285,-26.0,-6.75,-61.75,-49.5
NQ,4h,bull (close==high),2020-03-16 18:00:00,10618.5,10859.5,10546.25,10859.5,0.7693535514764565,405.5,0.0,-200.5,-312.0,70.0
NQ,4h,bull (close==high),2020-03-20 02:00:00,10893.75,11211.25,10887.5,11211.25,0.9806949806949807,301.0357142857143,-274.75,-372.0,-708.75,-881.25
NQ,4h,bull (close==high),2020-03-24 02:00:00,10779.75,10941.75,10779.75,10941.75,1.0,274.25,-23.5,-7.75,193.75,191.75
NQ,4h,bull (close==high),2020-06-18 22:00:00,13600.25,13628.25,13595.75,13628.25,0.8615384615384616,80.75,36.5,63.0,-71.25,-64.5
NQ,4h,bull (close==high),2020-08-28 06:00:00,15554.5,15610.0,15524.75,15610.0,0.6510263929618768,85.32142857142857,-40.0,-3.75,77.25,33.25
NQ,4h,bull (close==high),2020-09-15 06:00:00,14994.25,15085.5,14970.25,15085.5,0.7917570498915402,128.19642857142858,-16.25,-20.0,-28.0,38.0
NQ,4h,bull (close==high),2020-11-30 14:00:00,15854.0,15936.75,15844.75,15936.75,0.8994565217391305,72.25,62.5,67.25,70.75,170.0
NQ,4h,bull (close==high),2021-01-19 14:00:00,16614.5,16658.5,16590.75,16658.5,0.6494464944649446,73.55357142857143,13.75,30.75,62.5,247.75
NQ,4h,bull (close==high),2021-02-12 14:00:00,17347.5,17446.5,17335.25,17446.5,0.8898876404494382,80.125,27.0,17.25,22.75,51.25
NQ,4h,bull (close==high),2021-09-06 06:00:00,19336.25,19346.0,19329.25,19346.0,0.582089552238806,44.607142857142854,-1.75,-27.75,-17.25,-60.25
NQ,4h,bull (close==high),2021-10-13 22:00:00,18465.25,18507.0,18462.25,18507.0,0.9329608938547486,94.03571428571429,31.5,93.0,183.0,203.75
NQ,4h,bull (close==high),2022-12-08 22:00:00,15226.0,15255.5,15226.0,15255.5,1.0,76.82142857142857,0.25,-83.75,-35.5,-153.75
NQ,4h,bull (close==high),2022-12-27 22:00:00,14364.25,14378.75,14354.5,14378.75,0.5979381443298969,96.57142857142857,-4.5,15.75,-111.25,-140.5
NQ,4h,bull (close==high),2023-03-28 22:00:00,16095.25,16129.5,16076.0,16129.5,0.6401869158878505,83.89285714285714,36.0,99.5,92.0,130.5
NQ,4h,bull (close==high),2023-07-06 10:00:00,18292.5,18374.25,18247.75,18374.25,0.6462450592885376,69.17857142857143,-15.75,-16.75,-18.5,35.0
NQ,4h,bull (close==high),2023-08-21 06:00:00,17975.0,18049.75,17931.25,18049.75,0.630801687763713,92.28571428571429,31.25,58.5,52.75,154.25
NQ,4h,bull (close==high),2023-11-09 06:00:00,18337.25,18365.75,18305.5,18365.75,0.4730290456431535,59.160714285714285,-80.25,-167.5,-183.0,-191.0
NQ,4h,bull (close==high),2024-04-17 02:00:00,20348.75,20421.5,20269.75,20421.5,0.4794069192751236,115.42857142857143,-38.75,-187.75,-266.5,-186.0
NQ,4h,bull (close==high),2024-05-06 06:00:00,20535.0,20601.5,20528.5,20601.5,0.910958904109589,105.53571428571429,18.75,75.75,71.75,64.75
NQ,4h,bull (close==high),2024-05-21 10:00:00,21199.5,21267.5,21193.5,21267.5,0.918918918918919,57.160714285714285,23.0,40.5,43.5,48.75
NQ,4h,bull (close==high),2024-06-18 14:00:00,22433.75,22441.0,22391.25,22441.0,0.1457286432160804,89.66071428571429,4.75,12.25,26.5,21.0
NQ,4h,bull (close==high),2025-08-17 18:00:00,25052.0,25138.5,25052.0,25138.5,1.0,90.125,-29.5,-122.0,-132.5,-93.5
NQ,4h,bull (close==high),2025-09-09 18:06:00,25150.5,25159.5,25129.75,25159.5,0.3025210084033613,78.57142857142857,14.75,3.5,23.25,-44.5
NQ,4h,bull (close==high),2025-10-27 02:00:00,26803.5,26860.0,26789.0,26860.0,0.795774647887324,116.78571428571429,9.25,87.0,164.25,121.5
NQ,4h,bull (close==high),2025-11-05 06:00:00,26433.5,26716.5,26424.5,26716.5,0.9691780821917808,189.85714285714286,168.5,33.0,19.5,56.0
NQ,4h,bull (close==high),2026-03-08 22:00:00,24770.5,25019.5,24761.0,25019.5,0.9632495164410058,265.625,161.25,112.25,352.5,729.5
NQ,4h,bull (close==high),2026-03-10 18:00:00,25771.75,25863.25,25722.5,25863.25,0.650088809946714,285.14285714285717,-57.75,-191.75,5.25,-156.75
NQ,4h,bull (close==high),2026-06-30 06:00:00,30083.0,30366.75,29997.0,30366.75,0.7674104124408384,292.32142857142856,157.75,134.0,86.75,18.25
NQ,4h,bear (close==low),2017-04-26 14:00:00,10272.5,10281.75,10263.75,10263.75,0.4861111111111111,13.142857142857142,3.75,6.0,3.75,29.25
NQ,4h,bear (close==low),2017-05-08 06:00:00,10369.25,10380.75,10368.0,10368.0,0.09803921568627451,15.660714285714286,13.0,16.0,13.5,19.25
NQ,4h,bear (close==low),2017-05-11 18:00:00,10398.75,10401.25,10391.75,10391.75,0.7368421052631579,13.482142857142858,0.25,-2.25,12.5,26.5
NQ,4h,bear (close==low),2017-06-09 10:00:00,10616.25,10627.5,10482.75,10482.75,0.9222797927461139,27.785714285714285,-16.75,-20.75,-31.25,-100.5
NQ,4h,bear (close==low),2017-07-31 22:00:00,10628.25,10628.75,10623.25,10623.25,0.9090909090909091,25.464285714285715,6.0,-12.0,-9.75,28.25
NQ,4h,bear (close==low),2017-08-07 02:00:00,10636.75,10639.5,10620.5,10620.5,0.8552631578947368,20.125,13.0,24.25,36.5,31.5
NQ,4h,bear (close==low),2017-09-01 14:00:00,10710.0,10716.75,10706.5,10706.5,0.34146341463414637,20.428571428571427,-23.5,-26.75,-20.75,-7.25
NQ,4h,bear (close==low),2017-09-06 14:27:00,10662.5,10662.5,10658.25,10658.25,1.0,22.75,-29.0,-37.75,28.25,28.5
NQ,4h,bear (close==low),2017-09-08 10:01:00,10656.5,10656.5,10629.25,10629.25,1.0,23.0,-8.75,57.25,51.75,54.25
NQ,4h,bear (close==low),2017-09-11 22:58:00,10687.5,10687.5,10683.5,10683.5,1.0,25.803571428571427,12.0,10.5,21.5,15.0
NQ,4h,bear (close==low),2017-09-12 06:10:00,10697.5,10699.25,10695.5,10695.5,0.5333333333333333,25.821428571428573,-1.5,9.5,-0.75,9.5
NQ,4h,bear (close==low),2017-09-14 10:32:00,10684.75,10697.5,10675.5,10675.5,0.42045454545454547,23.267857142857142,-11.5,-18.5,-7.0,9.5
NQ,4h,bear (close==low),2017-09-14 14:01:00,10675.0,10677.5,10664.0,10664.0,0.8148148148148148,23.035714285714285,-7.0,4.5,3.5,29.5
NQ,4h,bear (close==low),2017-09-18 20:19:00,10688.0,10688.75,10687.5,10687.5,0.4,16.285714285714285,-2.75,0.5,-8.5,5.25
NQ,4h,bear (close==low),2017-09-18 23:07:00,10685.0,10685.0,10684.75,10684.75,1.0,14.910714285714286,3.25,-5.75,7.25,4.5
NQ,4h,bear (close==low),2017-09-20 07:26:00,10694.5,10695.5,10683.5,10683.5,0.9166666666666666,12.553571428571429,-9.25,-9.5,-16.25,-44.75
NQ,4h,bear (close==low),2017-09-20 18:09:00,10672.0,10672.0,10667.25,10667.25,1.0,16.196428571428573,1.75,-28.5,-9.75,-49.75
NQ,4h,bear (close==low),2017-09-25 22:16:00,10576.0,10578.25,10570.5,10570.5,0.7096774193548387,23.196428571428573,12.0,25.5,30.5,19.5
NQ,4h,bear (close==low),2017-09-28 23:47:00,10638.25,10640.0,10637.75,10637.75,0.2222222222222222,16.214285714285715,4.5,1.5,39.25,50.75
NQ,4h,bear (close==low),2017-09-29 06:34:00,10643.0,10654.0,10639.25,10639.25,0.2542372881355932,15.875,37.75,37.25,49.25,49.75
NQ,4h,bear (close==low),2017-10-02 23:23:00,10692.5,10693.5,10691.75,10691.75,0.42857142857142855,15.035714285714286,-4.0,5.25,2.75,-1.75
NQ,4h,bear (close==low),2017-10-03 02:52:00,10689.5,10689.5,10687.75,10687.75,1.0,14.910714285714286,9.25,6.75,9.25,0.5
NQ,4h,bear (close==low),2017-10-04 05:40:00,10690.5,10690.5,10690.0,10690.0,1.0,13.607142857142858,-1.75,2.75,15.75,33.5
NQ,4h,bear (close==low),2017-10-05 22:12:00,10768.75,10768.75,10764.75,10764.75,1.0,15.321428571428571,-1.25,-9.25,-3.75,9.5
NQ,4h,bear (close==low),2017-10-06 02:16:00,10767.25,10767.25,10763.5,10763.5,1.0,15.303571428571429,-8.0,-2.5,2.0,11.5
NQ,4h,bear (close==low),2017-10-08 22:02:00,10777.25,10778.0,10775.0,10775.0,0.75,16.214285714285715,0.5,2.5,-1.5,-6.0
NQ,4h,bear (close==low),2017-10-10 02:42:00,10771.0,10775.25,10768.75,10768.75,0.34615384615384615,11.196428571428571,5.75,-11.75,-2.75,-0.75
NQ,4h,bear (close==low),2017-10-11 18:01:00,10783.5,10784.25,10779.25,10779.25,0.85,13.196428571428571,-0.5,-1.75,-1.25,-5.75
NQ,4h,bear (close==low),2017-10-11 23:50:00,10783.75,10783.75,10778.75,10778.75,1.0,12.357142857142858,-1.25,-0.75,7.25,-4.0
NQ,4h,bear (close==low),2017-10-12 02:19:00,10781.5,10781.75,10777.5,10777.5,0.9411764705882353,11.339285714285714,0.5,8.5,-4.0,-0.5
NQ,4h,bear (close==low),2017-10-12 23:56:00,10778.0,10780.5,10777.0,10777.0,0.2857142857142857,9.964285714285714,-0.5,18.5,20.5,32.5
NQ,4h,bear (close==low),2017-10-15 22:08:00,10810.0,10814.5,10809.75,10809.75,0.05263157894736842,9.821428571428571,-1.0,7.75,-0.25,7.75
NQ,4h,bear (close==low),2017-10-16 18:32:00,10818.0,10824.75,10817.5,10817.5,0.06896551724137931,10.375,1.0,-8.5,-2.5,10.25
NQ,4h,bear (close==low),2017-10-17 07:29:00,10820.5,10820.5,10809.0,10809.0,1.0,9.910714285714286,6.0,13.5,18.75,4.5
NQ,4h,bear (close==low),2017-10-18 06:00:00,10829.5,10832.25,10813.5,10813.5,0.8533333333333334,10.464285714285714,12.75,5.5,3.5,-29.5
NQ,4h,bear (close==low),2017-10-18 22:03:00,10817.5,10817.5,10812.5,10812.5,1.0,10.928571428571429,-28.5,-49.5,-29.25,10.5
NQ,4h,bear (close==low),2017-10-19 22:03:00,10822.25,10829.25,10813.75,10813.75,0.5483870967741935,19.660714285714285,-3.0,4.0,6.0,-0.5
NQ,4h,bear (close==low),2017-10-24 02:37:00,10771.25,10773.0,10763.75,10763.75,0.8108108108108109,14.410714285714286,-3.0,23.75,10.75,3.25
NQ,4h,bear (close==low),2017-10-24 18:01:00,10772.75,10775.5,10769.5,10769.5,0.5416666666666666,15.964285714285714,-2.5,-4.25,-2.75,-5.0
NQ,4h,bear (close==low),2017-10-25 02:44:00,10769.5,10769.5,10765.25,10765.25,1.0,15.267857142857142,1.5,-17.0,-0.75,-4.75
NQ,4h,bear (close==low),2017-10-25 22:06:00,10764.5,10767.75,10760.5,10760.5,0.5517241379310345,17.732142857142858,-0.25,-4.5,-14.5,33.25
NQ,4h,bear (close==low),2017-10-30 22:00:00,10932.0,10932.5,10931.5,10931.5,0.5,21.303571428571427,9.5,1.5,18.0,35.0
NQ,4h,bear (close==low),2017-11-01 06:00:00,10982.5,10984.75,10961.5,10961.5,0.9032258064516129,16.25,-22.5,-26.0,-47.25,-31.5
NQ,4h,bear (close==low),2017-11-01 14:02:00,10940.5,10955.5,10935.5,10935.5,0.25,18.267857142857142,-21.25,-9.75,-5.5,-16.0
NQ,4h,bear (close==low),2017-11-05 18:00:00,10986.25,10998.5,10969.5,10969.5,0.5775862068965517,26.535714285714285,12.75,17.5,39.25,46.0
NQ,4h,bear (close==low),2017-11-06 02:21:00,10989.5,10992.25,10987.0,10987.0,0.47619047619047616,23.803571428571427,21.75,27.0,28.5,43.0
NQ,4h,bear (close==low),2017-11-09 22:07:00,11020.5,11022.5,11010.5,11010.5,0.8333333333333334,21.267857142857142,-16.5,-9.25,-3.5,10.0
NQ,4h,bear (close==low),2017-11-12 22:47:00,11020.5,11026.5,11017.75,11017.75,0.3142857142857143,22.875,-9.75,-12.75,2.75,-4.5
NQ,4h,bear (close==low),2017-11-13 02:00:00,11016.25,11022.0,11008.0,11008.0,0.5892857142857143,23.071428571428573,-3.0,12.5,7.5,3.5
NQ,4h,bear (close==low),2017-11-19 22:14:00,11000.75,11009.75,10998.75,10998.75,0.18181818181818182,17.785714285714285,16.5,27.75,22.0,25.75
NQ,4h,bear (close==low),2017-11-20 22:53:00,11024.0,11026.5,11022.5,11022.5,0.375,14.357142857142858,15.0,54.5,62.0,68.5
NQ,4h,bear (close==low),2017-11-22 02:20:00,11088.75,11088.75,11080.5,11080.5,1.0,13.75,6.0,9.0,12.25,12.0
NQ,4h,bear (close==low),2017-11-22 22:00:00,11094.25,11096.0,11092.5,11092.5,0.5,11.678571428571429,8.0,0.75,-4.5,4.0
NQ,4h,bear (close==low),2017-11-23 06:05:00,11100.75,11100.75,11093.25,11093.25,1.0,12.428571428571429,-5.25,-2.25,3.25,11.5
NQ,4h,bear (close==low),2017-11-28 18:00:00,11128.0,11128.0,11119.75,11119.75,1.0,17.178571428571427,8.25,4.5,-31.75,-110.0
NQ,4h,bear (close==low),2018-03-06 22:13:00,11537.75,11537.75,11524.75,11524.75,1.0,49.410714285714285,42.75,92.0,93.25,115.75
NQ,4h,bear (close==low),2018-03-07 21:00:00,11627.0,11627.0,11618.0,11618.0,1.0,48.857142857142854,44.5,22.5,48.75,129.75
NQ,4h,bear (close==low),2018-03-12 07:54:00,11827.75,11827.75,11817.75,11817.75,1.0,40.25,25.0,15.75,55.5,-63.0
NQ,4h,bear (close==low),2018-03-12 15:24:00,11837.75,11846.25,11833.5,11833.5,0.3333333333333333,34.5,39.75,-45.75,-78.75,-72.25
NQ,4h,bear (close==low),2018-03-14 14:18:00,11760.75,11766.75,11730.25,11730.25,0.8356164383561644,45.160714285714285,-27.5,3.5,1.0,11.0
NQ,4h,bear (close==low),2018-03-14 18:22:00,11732.75,11742.5,11702.75,11702.75,0.7547169811320755,44.714285714285715,31.0,28.5,16.0,38.0
NQ,4h,bear (close==low),2018-03-15 10:10:00,11744.5,11769.25,11718.75,11718.75,0.5099009900990099,42.517857142857146,22.5,22.0,34.25,-3.0
NQ,4h,bear (close==low),2018-03-16 10:20:00,11753.5,11755.25,11709.25,11709.25,0.9619565217391305,43.357142857142854,6.5,-27.75,-48.0,-80.0
NQ,4h,bear (close==low),2018-03-20 02:39:00,11574.75,11578.75,11549.0,11549.0,0.865546218487395,39.75,28.75,5.25,43.25,18.0
NQ,4h,bear (close==low),2018-03-21 22:46:00,11564.0,11564.0,11558.75,11558.75,1.0,38.19642857142857,-86.5,-91.0,-84.5,-254.0
NQ,4h,bear (close==low),2018-03-22 02:35:00,11556.5,11556.5,11472.25,11472.25,1.0,37.910714285714285,-4.5,2.0,-112.5,-171.75
NQ,4h,bear (close==low),2018-03-26 22:15:00,11472.75,11472.75,11472.25,11472.25,1.0,71.375,39.0,0.0,-109.0,-221.0
NQ,4h,bear (close==low),2018-03-27 22:06:00,11239.75,11245.25,11177.75,11177.75,0.9185185185185185,74.42857142857143,12.0,17.0,10.0,-22.5
NQ,4h,bear (close==low),2018-03-29 14:00:00,11267.75,11319.75,11238.25,11238.25,0.3619631901840491,91.875,-1.5,-9.5,-20.0,-215.25
NQ,4h,bear (close==low),2018-04-01 22:30:00,11231.75,11235.25,11228.75,11228.75,0.46153846153846156,70.85714285714286,-10.5,-51.75,-205.75,-130.0
NQ,4h,bear (close==low),2018-04-02 10:00:00,11172.75,11173.75,11023.0,11023.0,0.9933665008291874,74.125,58.75,75.75,52.25,54.75
NQ,4h,bear (close==low),2018-04-03 00:31:00,11087.75,11087.75,11075.25,11075.25,1.0,58.19642857142857,12.0,2.5,18.25,32.5
NQ,4h,bear (close==low),2018-04-03 22:41:00,11106.75,11106.75,11096.75,11096.75,1.0,56.857142857142854,-78.5,-34.25,28.25,182.0
NQ,4h,bear (close==low),2018-04-06 10:00:00,11255.0,11255.75,11134.75,11134.75,0.993801652892562,72.32142857142857,-17.0,20.25,43.0,70.0
NQ,4h,bear (close==low),2018-04-11 22:15:00,11276.75,11281.25,11269.25,11269.25,0.625,47.482142857142854,-3.25,69.0,48.25,45.5
NQ,4h,bear (close==low),2018-04-12 18:00:00,11334.25,11335.5,11314.75,11314.75,0.9397590361445783,39.660714285714285,9.0,19.0,28.0,-10.0
NQ,4h,bear (close==low),2018-04-15 18:00:00,11333.75,11359.75,11332.25,11332.25,0.05454545454545454,39.67857142857143,-7.75,15.5,-22.5,37.5
NQ,4h,bear (close==low),2018-04-16 06:03:00,11348.0,11357.75,11309.75,11309.75,0.796875,40.125,59.5,60.0,62.0,88.75
NQ,4h,bear (close==low),2018-04-17 20:33:00,11508.75,11512.25,11507.75,11507.75,0.2222222222222222,39.285714285714285,-4.0,1.0,-19.0,0.0
NQ,4h,bear (close==low),2018-04-18 22:48:00,11528.75,11528.75,11521.25,11521.25,1.0,27.928571428571427,-18.5,-49.5,-82.5,-73.5
NQ,4h,bear (close==low),2018-04-19 22:26:00,11449.25,11449.25,11439.75,11439.75,1.0,29.160714285714285,-16.75,-47.5,-88.5,-82.0
NQ,4h,bear (close==low),2018-04-24 18:07:00,11191.75,11196.5,11175.75,11175.75,0.7710843373493976,48.80357142857143,3.5,-14.75,-70.0,51.0
NQ,4h,bear (close==low),2018-04-25 06:01:00,11164.25,11187.25,11105.75,11105.75,0.7177914110429447,51.92857142857143,78.25,121.0,156.0,145.5
NQ,4h,bear (close==low),2018-04-26 18:03:00,11410.25,11413.25,11396.25,11396.25,0.8235294117647058,50.57142857142857,16.0,6.5,-53.5,-66.5
NQ,4h,bear (close==low),2018-04-30 14:08:00,11277.75,11301.75,11263.25,11263.25,0.37662337662337664,44.767857142857146,13.75,20.0,-4.5,32.0
NQ,4h,bear (close==low),2018-05-01 02:13:00,11281.5,11283.25,11258.75,11258.75,0.9285714285714286,36.642857142857146,19.25,36.5,117.0,109.75
NQ,4h,bear (close==low),2018-05-02 14:00:00,11352.75,11380.75,11288.75,11288.75,0.6956521739130435,47.910714285714285,4.0,8.75,21.0,20.5
NQ,4h,bear (close==low),2018-05-03 18:02:00,11329.75,11330.75,11302.25,11302.25,0.9649122807017544,46.785714285714285,26.5,11.25,17.5,139.5
NQ,4h,bear (close==low),2018-05-08 18:09:00,11487.75,11487.75,11480.25,11480.25,1.0,29.178571428571427,5.5,27.5,12.0,80.0
NQ,4h,bear (close==low),2018-05-10 04:06:00,11573.0,11573.0,11564.25,11564.25,1.0,27.732142857142858,25.5,47.0,49.5,64.5
NQ,4h,bear (close==low),2018-05-14 22:00:00,11631.25,11631.25,11617.75,11617.75,1.0,22.732142857142858,6.0,-91.0,-100.0,-68.0
NQ,4h,bear (close==low),2018-05-15 10:00:00,11523.5,11570.25,11517.75,11517.75,0.10952380952380952,31.982142857142858,35.25,32.0,39.0,68.25
NQ,4h,bear (close==low),2018-05-16 18:10:00,11598.75,11606.0,11596.25,11596.25,0.2564102564102564,29.428571428571427,-14.5,-20.0,-18.5,-27.5
NQ,4h,bear (close==low),2018-05-16 22:10:00,11595.75,11600.5,11581.75,11581.75,0.7466666666666667,29.464285714285715,-5.5,-4.0,-27.75,11.0
NQ,4h,bear (close==low),2018-05-17 10:01:00,11587.75,11623.25,11554.0,11554.0,0.48736462093862815,34.125,14.75,38.75,36.0,-11.25
NQ,4h,bear (close==low),2018-05-20 22:00:00,11594.75,11596.75,11586.75,11586.75,0.8,29.892857142857142,-2.0,24.0,-9.0,-12.5
NQ,4h,bear (close==low),2018-05-22 18:05:00,11569.25,11569.25,11541.0,11541.0,1.0,30.107142857142858,0.5,-43.25,-3.5,78.0
NQ,4h,bear (close==low),2018-05-23 18:06:00,11619.25,11620.25,11588.25,11588.25,0.96875,32.17857142857143,9.5,44.5,-10.5,31.75
NQ,4h,bear (close==low),2018-05-28 18:03:00,11653.25,11656.75,11633.75,11633.75,0.8478260869565217,26.642857142857142,-6.0,-46.5,-8.0,-24.75
NQ,4h,bear (close==low),2018-05-28 22:00:00,11636.0,11639.25,11627.75,11627.75,0.717391304347826,22.267857142857142,-40.5,-2.0,-41.0,-23.0
NQ,4h,bear (close==low),2018-05-30 06:10:00,11630.25,11639.75,11609.75,11609.75,0.6833333333333333,32.785714285714285,32.75,38.25,29.5,44.5
NQ,4h,bear (close==low),2018-06-26 18:00:00,11736.0,11757.25,11730.25,11730.25,0.21296296296296297,49.089285714285715,-6.25,-36.0,47.25,-93.25
NQ,4h,bear (close==low),2018-09-12 06:00:00,12163.25,12168.75,12103.5,12103.5,0.9157088122605364,36.67857142857143,8.25,16.25,21.5,-35.5
NQ,4h,bear (close==low),2018-09-21 14:00:00,12134.75,12134.75,12093.25,12093.25,1.0,29.767857142857142,-29.5,-28.25,-28.5,25.75
NQ,4h,bear (close==low),2018-12-05 06:00:00,11398.25,11407.5,11349.0,11349.0,0.8418803418803419,64.125,-100.0,-116.0,-158.25,-11.0
NQ,4h,bear (close==low),2018-12-14 14:00:00,11176.75,11189.25,11127.75,11127.75,0.7967479674796748,63.69642857142857,47.25,40.75,20.75,-93.5
NQ,4h,bear (close==low),2019-05-06 14:00:00,12263.0,12308.75,12230.25,12230.25,0.4171974522292994,62.75,15.0,10.25,23.75,-116.0
NQ,4h,bear (close==low),2019-06-03 06:00:00,11589.0,11623.75,11543.75,11543.75,0.565625,47.089285714285715,-48.75,-43.75,-64.0,-19.5
NQ,4h,bear (close==low),2019-07-26 14:00:00,12497.75,12506.0,12480.5,12480.5,0.6764705882352942,38.089285714285715,-4.25,-6.5,-0.5,-23.0
NQ,4h,bear (close==low),2019-11-19 14:00:00,12789.75,12805.5,12776.75,12776.75,0.45217391304347826,33.32142857142857,-27.5,-18.75,-31.0,-69.25
NQ,4h,bear (close==low),2020-01-28 22:00:00,13556.5,13568.5,13546.0,13546.0,0.4666666666666667,65.16071428571429,14.75,-23.25,8.25,-62.25
NQ,4h,bear (close==low),2020-03-08 18:00:00,12786.25,12792.25,12510.5,12510.5,0.9787045252883763,162.14285714285714,0.0,0.0,-22.75,-178.25
NQ,4h,bear (close==low),2020-03-11 18:00:00,11570.0,11676.75,11188.75,11188.75,0.78125,295.39285714285717,80.25,13.5,-54.5,-456.0
NQ,4h,bear (close==low),2020-03-15 18:00:00,11502.0,11502.25,11123.25,11123.25,0.9993403693931399,406.2857142857143,-320.25,-265.75,-509.0,-263.75
NQ,4h,bear (close==low),2020-03-17 22:00:00,10721.25,10850.25,10646.5,10646.5,0.36687116564417177,357.67857142857144,153.5,-171.0,177.25,-38.25
NQ,4h,bear (close==low),2020-12-09 10:00:00,16260.5,16260.75,15961.5,15961.5,0.9991645781119465,66.96428571428571,15.25,20.5,-20.75,37.75
NQ,4h,bear (close==low),2021-04-23 14:00:00,17583.25,17613.0,17535.5,17535.5,0.6161290322580645,77.39285714285714,34.0,11.0,-19.75,90.0
NQ,4h,bear (close==low),2021-07-13 22:00:00,18523.25,18525.75,18495.75,18495.75,0.9166666666666666,59.607142857142854,63.5,92.0,57.25,38.75
NQ,4h,bear (close==low),2022-03-10 02:00:00,17358.25,17372.5,17235.25,17235.25,0.8961748633879781,202.25,-6.5,-58.5,-9.75,4.75
NQ,4h,bear (close==low),2023-04-04 18:00:00,16543.5,16560.75,16536.75,16536.75,0.28125,79.14285714285714,-4.25,-33.0,-85.75,-150.75
NQ,4h,bear (close==low),2023-09-05 18:01:00,18654.5,18672.75,18635.5,18635.5,0.5100671140939598,62.410714285714285,20.5,-15.5,-11.0,-112.5
NQ,4h,bear (close==low),2025-03-26 02:00:00,21966.5,22004.75,21939.25,21939.25,0.41603053435114506,84.875,-116.25,-349.0,-342.25,-318.25
NQ,4h,bear (close==low),2026-03-13 14:00:00,25137.75,25233.25,25095.75,25095.75,0.3054545454545455,200.26785714285714,183.25,228.5,160.75,353.0
NQ,1d,bull (close==high),2017-09-07 07:21:00,10667.5,10673.5,10661.75,10673.5,0.5106382978723404,58.910714285714285,-53.0,13.25,31.5,-9.5
NQ,1d,bull (close==high),2017-09-11 22:58:00,10687.5,10705.0,10670.75,10705.0,0.5109489051094891,57.267857142857146,0.0,-41.0,-11.5,-12.25
NQ,1d,bull (close==high),2017-09-12 22:39:00,10694.75,10705.0,10677.75,10705.0,0.3761467889908257,54.142857142857146,-41.0,-11.5,-20.5,-31.0
NQ,1d,bull (close==high),2017-10-15 18:04:00,10804.5,10821.0,10799.0,10821.0,0.75,39.214285714285715,1.5,-2.0,-22.5,-58.75
NQ,1d,bull (close==high),2018-03-07 21:00:00,11627.0,11666.75,11618.0,11666.75,0.8153846153846154,122.80357142857143,122.0,166.75,88.0,74.5
NQ,1d,bull (close==high),2018-03-08 19:11:00,11665.0,11788.75,11665.0,11788.75,1.0,127.26785714285714,44.75,-34.0,-58.5,-73.0
NQ,1d,bull (close==high),2019-04-04 18:00:00,12056.25,12104.0,12047.25,12104.0,0.8414096916299559,100.375,14.0,-24.0,31.5,41.25
NQ,1d,bull (close==high),2019-05-02 18:00:00,12230.25,12363.75,12226.0,12363.75,0.969147005444646,87.82142857142857,-133.5,-202.0,-230.0,-261.25
NQ,1d,bull (close==high),2020-02-05 18:00:00,13807.25,13881.25,13779.75,13881.25,0.729064039408867,156.82142857142858,-63.5,62.0,68.75,161.25
NQ,1d,bull (close==high),2021-01-18 18:00:00,16437.75,16658.5,16436.5,16658.5,0.9943693693693694,211.94642857142858,257.75,364.25,322.5,519.5
